PMTC_Wiki__2677510_bn___02032183n.html_4	77603	play-11 ~ :ARG1 ~ album | play-11 ~ :instrument ~ and	Unlike the Allstars' live performances, this is an alternative rock album played with electric guitars, basses and keyboards, although some acoustic songs are included.
PMTC_Wiki__2666113_bn___02020991n.html_32	82030	"play-11 ~ :ARG0 ~ ""Luther_Dixon"" | play-11 ~ :ARG1 ~ and | play-11 ~ :frequency ~ often | play-11 ~ :instrument ~ hand"	Dixon was mainly left handed and Dixon often played the accompaniment rhythm with his left hand as well as the melody using second touch.
PMTC_Wiki__9419885_bn___03837453n.html_14	89758	play-11 ~ :ARG1 ~ piece | play-11 ~ :location ~ wed-01 | play-11 ~ :purpose ~ homage-01	The piece was played at the royal wedding of Willem-Alexander of the Netherlands and his consort Máxima Zorreguieta in homage to her Argentinian roots.
PMTC_Wiki__4548021_bn___03215738n.html_15	90523	play-11 ~ :ARG0 ~ station | play-11 ~ :ARG1 ~ song	"The song caused controversy in the U.S. because of its ""racy"" references to masturbation, and consequently some radio stations refused to play The song."
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1123	116557	play-11 ~ :ARG1 ~ bombardone | play-11 ~ :instrument ~ tube	The bombardone, an instrument five yards i in length, on which account it was played by means of a crooked tube, (similar to the’
TheHarmonicon__1832-012.txt_1860	129887	play-11 ~ :ARG1 ~ overture | play-11 ~ :manner ~ exquisite	Among the pieces were Beethoven’s grand symphony in bp, and the overtures to Don Juan and Reissiger’s Felsenmithle, all of which were exquisitely played.
TheHarmonicon__1832-012.txt_3330	131048	play-11 ~ :ARG1 ~ overture | play-11 ~ :manner ~ exquisite	Among the pieces were Beethoven’s grand symphony in bp, and the overtures to Don Juan and Reissiger’s Felsenmithle, all of which were exquisitely played.
TheHarmonicon__1832-012.txt_4800	132209	play-11 ~ :ARG1 ~ overture | play-11 ~ :manner ~ exquisite	Among the pieces were Beethoven’s grand symphony in bp, and the overtures to Don Juan and Reissiger’s Felsenmithle, all of which were exquisitely played.
http://www.jstor.org/stable/27699163_229	17119	"play-11 ~ :ARG0 ~ ""Philip_Henslowe"" | play-11 ~ :ARG1 ~ and"	In 1599, Henslow made payments for two non-extant plays : the Pastoral Tragedy by Chapman, and the Arcadian Virgin by Chettle and Haughton.
http://www.jstor.org/stable/j.ctv3znzb4.5_629	55907	"play-11 ~ :ARG0 ~ ""Louis_Armstrong"" | play-11 ~ :ARG1 ~ trumpeter"	In Chicago, trumpeter Louis Armstrong.83 Armstrong counted himself fortunate for befriending such white musicians as Wingy Manone and the New Orleans Rhythm Kings.
PMTC_Wiki__16471910_bn___00887631n.html_4	62511	"play-11 ~ :ARG0 ~ ""Camillo_Federici"" | play-11 ~ :time ~ date-entity"	The libretto was based on the play by Camillo Federici (1791) and a previous libretto by Giuseppe Checcherini for Carlo Coccia's 1807 opera,
PMTC_Wiki__3889823_bn___03109599n.html_7	64723	"play-11 ~ :ARG0 ~ ""Luther_Dixon"" | play-11 ~ :ARG1 ~ keyboard"	"Prior to the release of On a Rolling Ball, Dixon played keyboards and sang backing vocals on Paul McCartney's 2001 album, ""Driving Rain.""."
PMTC_Wiki__2104415_bn___01382957n.html_71	67797	play-11 ~ :ARG0 ~ thing | play-11 ~ :ARG3 ~ disc	Sony remained in support of the 3-inch CD having had plans to launch a 3-inch CD player for the Japanese market in 1988.
PMTC_Wiki__18376040_bn___01078513n.html_1	70693	play-11 ~ :ARG0 ~ and | play-11 ~ :ARG1 ~ and | play-11 ~ :manner ~ style	The country has several bands and sound systems that play reggae and dancehall music in a style faithful to its expression in Jamaica.
PMTC_Wiki__2198704_bn___01493812n.html_2	72297	"play-11 ~ :ARG0 ~ ""Len_Dawson"" | play-11 ~ :accompanier ~ ""United_States_Army_Band"" | play-11 ~ :time ~ station-01"	Serving in the U.S. Army during the Korean War, Dawson played with the Army Dance Band while stationed at Fort Dix from 1951–1953.
PMTC_Wiki__6550841_bn___03675848n.html_24	76972	"play-11 ~ :ARG0 ~ ""Derek_Trucks"" | play-11 ~ :ARG1 ~ guitar"	"The album also features Derek Trucks, from The Allman Brothers Band and The Tedeschi Trucks Band, on the song ""Lullaby"" playing slide guitar."
PMTC_Wiki__1956839_bn___01227566n.html_17	85955	play-11 ~ :ARG1 ~ melody | play-11 ~ :duration ~ rest | play-11 ~ :accompanier ~ melody	The riff leads to the dynamic guitar melody that plays throughout the rest of the song with the vocal melody, sung by Moore.
PMTC_Wiki__195610_bn___01227017n.html_149	89267	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ guitar	"Johnny Marr of The Smiths cited it as his all-time favourite record: ""It gave me a path to follow as a guitar player."
PMTC_Wiki__26656828_bn___02020583n.html_6	90452	"play-11 ~ :ARG0 ~ and | play-11 ~ :ARG2 ~ ""Kraftwerk"""	This is a retrospectively named ensemble consisting of Schneider and Kranemann, both of whom would go on to play in the band Kraftwerk.
PMTC_Wiki__66788_bn___16740406n.html_73	93572	"play-11 ~ :time ~ return-01 | play-11 ~ :ARG0 ~ ""Andy_Metcalfe"" | play-11 ~ :ARG1 ~ date"	Then—still in 1994—Carrack left, which allowed keyboardist Andy Metcalfe to return to the band for a short spell, playing on some live dates.
http://www.jstor.org/stable/282670_751	52420	play-11 ~ :ARG1 ~ thing	The unrepresented antecedents of tragedy constitute so large a feature that the play itself resembles only the climax of a modern drama.
PMTC_Wiki__26273599_bn___01984021n.html_114	62153	"play-11 ~ :ARG0 ~ they | play-11 ~ :ARG1 ~ ""Lollapalooza"""	In August 2012, they played Lollapalooza in Grant Park, Chicago, and appeared at Osheaga Music and Arts Festival 2012 in Montreal, Canada.
PMTC_Wiki__324552_bn___02599997n.html_11	67021	play-11 ~ :ARG0 ~ they | play-11 ~ :ARG1 ~ it | play-11 ~ :manner ~ safe-01	"They decided not to ""play it safe"" and instead took a different musical direction, much to the dismay of guitarist Jim Martin."
PMTC_Wiki__31675193_bn___02522739n.html_3	67829	"play-11 ~ :ARG0 ~ they | play-11 ~ :ARG1 ~ concert | play-11 ~ :location ~ ""New_York_City"""	During 2009, they played some small concerts in New York City and then opened for The Veronicas on their North American tour.
PMTC_Wiki__22748924_bn___01585648n.html_23	69391	"play-11 ~ :ARG0 ~ ""Georges_Barrère"" | play-11 ~ :ARG2 ~ orchestra | play-11 ~ :duration ~ while"	At the age of seventeen, Barrère started doing freelance work and played in the orchestra at the Folies Bergère for a while.
PMTC_Wiki__12563141_bn___00423806n.html_88	69854	play-11 ~ :ARG0 ~ band	Melbourne has many ska bands playing, including the original 80s bands, Strange Tenants, Loonee Tunes and No Nonsense who make sporadic appearances.
PMTC_Wiki__18376040_bn___01078513n.html_16	70708	play-11 ~ :ARG0 ~ station | play-11 ~ :ARG1 ~ music	There are a number of radio stations in the Philippines which play reggae music, although few are dedicated solely to the genre.
PMTC_Wiki__10736590_bn___02823426n.html_12	70722	play-11 ~ :ARG0 ~ band | play-11 ~ :time ~ date-entity | play-11 ~ :manner ~ act-01 | play-11 ~ :location ~ in-front-of	In June 1980, the band played as an opening act for Hipnotisano Pile in front of the crowd of about 300 people.
PMTC_Wiki__161356_bn___01644257n.html_59	71184	"play-11 ~ :ARG0 ~ ""Aynsley_Dunbar"" | play-11 ~ :manner ~ erratic"	Dunbar started playing erratically and talking derogatorily about the other members, which later resulted in Herbert firing Dunbar after the Infinity tour.
PMTC_Wiki__3108417_bn___03588737n.html_16	75253	play-11 ~ :ARG1 ~ tune | play-11 ~ :time ~ parade-02	An article in The New York Times of August 1891 referred to the tune being played in a parade in Asbury Park,
PMTC_Wiki__6022145_bn___01184057n.html_11	79084	play-11 ~ :ARG1 ~ and | play-11 ~ :frequency ~ often | play-11 ~ :time ~ show-04	During the show, live or pre-recorded comic songs and skits are often played, including many from a huge library of archived pieces.
PMTC_Wiki__6237351_bn___03464314n.html_3	84839	play-11 ~ :ARG1 ~ song | play-11 ~ :ARG3 ~ between	"The album contains the entire concert, except for one song — ""Cold Rain and Snow"", which was played between ""Good Lovin'"" and"
PMTC_Wiki__11456650_bn___00849575n.html_38	87406	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show-04 | play-11 ~ :location ~ and	Recording lasted for three weeks until late August, when the band took a break to play shows in the US and Europe.
PMTC_Wiki__222374_bn___01525073n.html_63	90710	"play-11 ~ :ARG1 ~ and | play-11 ~ :ARG3 ~ music | play-11 ~ :medium ~ ""Telugu_language"""	In addition to nearly 700 compositions (kritis), Tyagaraja composed two musical plays in Telugu, the Prahalada Bhakti Vijayam and the Nauka Charitam.
PMTC_Wiki__2697879_bn___02053573n.html_12	92251	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ concert | play-11 ~ :time ~ date-entity | play-11 ~ :manner ~ headliner	In 2001, the band played their first concert as headliner at the 2heavy4you festival in Sweden, followed by other concerts in Europe.
PMTC_Wiki__719317_bn___17360567n.html_156	92965	play-11 ~ :ARG1 ~ melody | play-11 ~ :instrument ~ fill | play-11 ~ :manner ~ around	"Instead, it ""effectively plays 'around' the vocals with interesting fills adding texture and drama to the passing of time in the lyrics."
http://www.jstor.org/stable/658525_62	13001	play-11 ~ :ARG0 ~ person	The sound produced is somewhat modified by varying the opening between the lower edge of the gourd and the player's body.
http://www.jstor.org/stable/10.1163/j.ctt1w76trp.12_456	61191	play-11 ~ :ARG0 ~ person	The Dangiang Parahiangan players and rob Agerbeek are grateful to the Uking sukri ensemble and Bubi Chen for their inspiring recordings.
PMTC_Wiki__17647086_bn___02714270n.html_23	62255	"play-11 ~ :ARG0 ~ ""The_Heavy_(band)"" | play-11 ~ :ARG1 ~ mix-01 | play-11 ~ :manner ~ use-01"	The Heavy play a mix of guitar-heavy neo soul and rock using crunchy guitar, funky horns, and raspy James Brown-like vocals.
PMTC_Wiki__28138977_bn___02177123n.html_6	64938	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ gig	The line-up was re-shaped several times over the early years, whilst still nothing more than a local band, playing local gigs.
PMTC_Wiki__733527_bn___03601251n.html_30	65233	play-11 ~ :ARG1 ~ song | play-11 ~ :time ~ show-04	In 2002, the band released their first live album, Fölktergeist, a compilation of songs played at various shows on the tour.
PMTC_Wiki__28303226_bn___02194921n.html_4	67427	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ instrument | play-11 ~ :time ~ now	He now plays an array of instruments including saxophone - soprano, alto, tenor and baritone, trumpet, flugel horn, and slide trombone.
PMTC_Wiki__22087566_bn___01505059n.html_2	69487	play-11 ~ :ARG1 ~ song | play-11 ~ :time ~ concert	Songs from the album began to trickle to the public in live form, being played at many of Shpongle's 2009 concerts.
PMTC_Wiki__604517_bn___03435428n.html_17	69592	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG2 ~ instrument	"It was accompanied by an unusual video, directed by Lars von Trier, which featured the band skydiving while ""playing"" their instruments."
PMTC_Wiki__5017605_bn___03284105n.html_71	72114	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show-04 | play-11 ~ :ARG2 ~ and	In January 2010 the band toured Australia and New Zealand, playing shows for the Parachute Music Festival and its Australian offshoots.
PMTC_Wiki__1100238_bn___00221102n.html_13	75144	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ guitar	The band sought out other guitar players to fill in, including Dick Wagner and fellow Cortez High School alum Mick Mashbir.
PMTC_Wiki__25338476_bn___01880988n.html_14	81413	play-11 ~ :ARG2 ~ string	Gardner published a number of pedagogical works which include a method for violin and his Harmonic Thinking school of string playing.
PMTC_Wiki__3572916_bn___02917959n.html_2	82814	"play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ ""Los_Cycos"" | play-11 ~ :time ~ former | play-11 ~ :accompanier ~ person"	Formerly he had been playing in ska band Dr. Cycos together with other The Analogs members: Ziemowit Pawluk and Paweł Czekała.
PMTC_Wiki__19892724_bn___01259813n.html_2	83448	play-11 ~ :ARG0 ~ computer | play-11 ~ :ARG1 ~ and	The trio performed using three computers, one playing drum samples, one playing basses and the third playing leads and other samples.
PMTC_Wiki__31391023_bn___02492010n.html_13	83467	"play-11 ~ :ARG0 ~ ""Simone_Mantia"" | play-11 ~ :ARG1 ~ music | play-11 ~ :manner ~ proficient-01 | play-11 ~ :time ~ arrive-01"	By the time Simone Mantia arrived in New York, Simone Mantia played with sufficient proficiency to earn a living in music.
http://www.jstor.org/stable/25120002_415	42958	"play-11 ~ :ARG0 ~ ""Raj_Chandra_Sen"" | play-11 ~ :ARG2 ~ lute"	"Mr. Chandra Sen left him playing on his lute, weeping and crooning again and again, "" Dark is the night."
http://www.jstor.org/stable/j.ctt22727dr.10_1806	44588	play-11 ~ :ARG1 ~ thing | play-11 ~ :mod ~ this	The full title of this play is Bao daizhi sankan hudie meng 包待制三勘蝴蝶夢 (Judge Bao Thrice Ponders the Butterfly Dream).
PMTC_Wiki__26273599_bn___01984021n.html_122	62161	play-11 ~ :time ~ be-located-at-91 | play-11 ~ :ARG0 ~ we | play-11 ~ :ARG1 ~ music	I am hopeful that in the near future we will be back on the road again playing music we love.
PMTC_Wiki__38330446_bn___16990930n.html_64	62379	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ concert | play-11 ~ :time ~ date-entity	On November 26, the band announced that The band would be playing a full band livestream concert on December 15.
PMTC_Wiki__958230_bn___03856118n.html_33	65532	"play-11 ~ :ARG1 ~ ""Space_Harp"" | play-11 ~ :ARG0 ~ ""Phil_Cohran"""	The Space Harp, or Frankiphone (designed, built and played by Phil Cohran), is a famous instance of an electric lamellophone.
PMTC_Wiki__4994747_bn___03281248n.html_20	65926	"play-11 ~ :ARG0 ~ ""Carrie_Underwood"" | play-11 ~ :ARG1 ~ concert | play-11 ~ :time ~ date-entity"	On March 15, 2013 American country music singer Carrie Underwood played a concert as part of her Blown Away Tour.
PMTC_Wiki__6010486_bn___03430119n.html_10	66334	"play-11 ~ :ARG0 ~ ""Jack_Nitzsche"" | play-11 ~ :ARG1 ~ harpsichord"	The song is a waltz which showcases Brian Jones playing vibraphone and Rolling Stones contributor Jack Nitzsche on the harpsichord.
PMTC_Wiki__8454127_bn___03726644n.html_14	67522	"play-11 ~ :ARG0 ~ they | play-11 ~ :location ~ ""Assembly_rooms"""	In 2001, they played at the Assembly Rooms in Glastonbury, and recorded a live album of this event (Glastonbury Live).
PMTC_Wiki__7888909_bn___03666168n.html_8	68956	play-11 ~ :ARG0 ~ she | play-11 ~ :ARG2 ~ instrument	During the last part of the video, she is seen playing various musical instruments such as cello, piano and violin.
PMTC_Wiki__22520667_bn___01557696n.html_9	71871	"play-11 ~ :ARG0 ~ ""Eoin_O'Keeffe"" | play-11 ~ :ARG1 ~ concertina"	Rita Connolly also performs in a quartet with her husband Shaun Davey, guitarist Gerry O'Beirne, and concertina player Eoin Begley.
PMTC_Wiki__19501598_bn___01220927n.html_1	74975	"play-11 ~ :ARG0 ~ ""Snake_Davis"" | play-11 ~ :ARG1 ~ saxophone"	He would promote this album in the UK and Europe intermittently with saxophone player Snake Davis as The Blue Shoes.
PMTC_Wiki__40515890_bn___16976565n.html_1	75822	"play-11 ~ :ARG0 ~ ""Yuri_Yunakov"" | play-11 ~ :time ~ boy"	Yuri Yunakov grew up in Thrace where Yuri Yunakov started playing as a boy, sitting in with his fathers band.
PMTC_Wiki__10585095_bn___00177709n.html_39	88884	play-11 ~ :ARG1 ~ it | play-11 ~ :manner ~ live | play-11 ~ :time ~ ever	It has never been played live - but we recorded It live for a Radio Picadilly session in September '
PMTC_Wiki__3760999_bn___03089376n.html_11	88898	"play-11 ~ :ARG0 ~ ""Livingston_Taylor"" | play-11 ~ :ARG1 ~ bass"	Lead singer Wayne Taylor, who plays bass, hails from Southwest Virginia and is also a founding member of the group.
PMTC_Wiki__4698484_bn___03238865n.html_4	89843	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG2 ~ piano	As a pianist, he was an autodidact, becoming one of the most important piano teachers of Prague for a century.
PMTC_Wiki__719317_bn___17360567n.html_247	93036	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ and	"On November 28, the band were filmed for the concert film T.A.M.I. Show, playing ""Dance, Dance, Dance"" and other hits."
PMTC_Wiki__66788_bn___16740406n.html_140	93633	"play-11 ~ :ARG0 ~ ""John_Bentley_(musician)"" | play-11 ~ :ARG1 ~ gig | play-11 ~ :accompanier ~ band | play-11 ~ :time ~ date-entity"	In early 2015, Squeeze announced that bassist John Bentley would play his final gig with the band on 24 July.
Meetups__8473938_bn___15204331n.html_16	142566	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ bass	Young also toured with John Wetton, appearing on several live albums with the singer bass player, Live in Tokyo 1997,
PMTC_Wiki__28138977_bn___02177123n.html_38	64970	"play-11 ~ :ARG0 ~ ""Alan_Gill"" | play-11 ~ :ARG1 ~ bass"	The UK Badasses also comprised Marshall Gill from New Model Army (lead guitar) and his brother Leon Gill (bass).
PMTC_Wiki__1182969_bn___00318978n.html_8	67259	play-11 ~ :ARG0 ~ they | play-11 ~ :ARG1 ~ and | play-11 ~ :mod ~ also	They also played Tungmálmur 92 and Tungmálmur 93, the first two heavy metal concerts held in the Faroe Islands.
PMTC_Wiki__9497127_bn___15760076n.html_66	68847	"play-11 ~ :ARG0 ~ ""Anthony_Jackson_(musician)"" | play-11 ~ :ARG1 ~ bass"	In March 2011, the band announced via their Facebook page that bass player Anthony Jackson was leaving the band.
PMTC_Wiki__7066210_bn___03569216n.html_3	70380	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ guitar	In the 1980s, he was disabled by focal dystonia, a disorder that affected his right hand when playing guitar.
PMTC_Wiki__1077375_bn___00835134n.html_2	80224	"play-11 ~ :ARG0 ~ ""Peter_Prescott_(musician)"" | play-11 ~ :ARG2 ~ bass"	The band features Garrett Dutton, better known as G. Love, Jeffrey Clemens on drums, and Jim Prescott on bass.
PMTC_Wiki__317555_bn___02531438n.html_162	83695	"play-11 ~ :ARG0 ~ ""Steve_Howe_(musician)"" | play-11 ~ :ARG1 ~ album | play-11 ~ :accompanier ~ ""Bill_Bruford"" | play-11 ~ :time ~ time"	Howe later regretted his decision as Howe would have enjoyed playing the album live with Bruford at the time.
PMTC_Wiki__582787_bn___02757748n.html_42	86492	play-11 ~ :ARG0 ~ group | play-11 ~ :ARG1 ~ version	"The group appeared in the 2011 and 2013 Macy's Thanksgiving Day Parade, playing their version of ""Deck the Halls.""."
PMTC_Wiki__3760999_bn___03089376n.html_5	88892	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG2 ~ banjo	Jason Burleson, the original banjo player with the group and a multi-instrumentalist, is a native of Newland, North Carolina.
PMTC_Wiki__319566_bn___03312608n.html_20	89539	play-11 ~ :ARG1 ~ and | play-11 ~ :time ~ age-01	The band started playing small outdoor concerts and clubs around Chicago, Illinois, with Joe being only 14 years old.
PMTC_Wiki__11839324_bn___00319953n.html_19	90082	play-11 ~ :ARG1 ~ riff-01	The song then immediately shifts into a heavy guitar riff, which plays continuously throughout the duration of the song.
PMTC_Wiki__1768234_bn___01008803n.html_52	93249	"play-11 ~ :ARG0 ~ ""Jeff_Cloud"" | play-11 ~ :ARG2 ~ bassist"	It would be the first studio album since Americana to be recorded without bassist and ideas man Jeff Cloud.
DwightSJournalOfMusic__1873-016.txt_709	97975	play-11 ~ :ARG0 ~ i | play-11 ~ :ARG1 ~ and	I played a concerto of Bach’s that’ had never been heard in England, and my own ‘C minor Concerto.
Meetups__9769681_bn___03875625n.html_44	142419	"play-11 ~ :ARG0 ~ ""Warwick_Murray"" | play-11 ~ :ARG1 ~ drum"	Helping him out on the EP were fellow Screaming Tribesmen, Wackley on bass guitar and Warwick Fraser on drums.
http://www.jstor.org/stable/j.ctt4cgqmc.17_161	2853	"play-11 ~ :ARG0 ~ ""Mitsutoshi_Shimabukuro"" | play-11 ~ :ARG1 ~ it | play-11 ~ :manner ~ bow-01"	is that Shimabukuro kneels directly in front of the survivors’ families, and plays it solo with head bowed.
PMTC_Wiki__1748918_bn___14512283n.html_11	63837	"play-11 ~ :ARG0 ~ trio | play-11 ~ :ARG1 ~ ""Shame_(Eurythmics_song)"" | play-11 ~ :time ~ after | play-11 ~ :medium ~ ""Top_of_the_Pops"""	"The trio played ""Shame"" on TOTP, after their debut EP reached number 26 in the UK Albums Chart."
PMTC_Wiki__10736590_bn___02823426n.html_126	70826	"play-11 ~ :ARG0 ~ ""Duško_Gojković"" | play-11 ~ :ARG2 ~ ""Vlada_Divljan"""	Beside working with Električni Orgazam, Gojković played in the Vlada Divljan Old Stars Band, producing their live album
PMTC_Wiki__161356_bn___01644257n.html_19	71145	play-11 ~ :ARG1 ~ song | play-11 ~ :ARG2 ~ station | play-11 ~ :mod ~ still	Their songs have become arena rock staples and are still played on rock radio stations across the world.
PMTC_Wiki__13389865_bn___00537667n.html_28	75039	"play-11 ~ :ARG0 ~ ""Alastair_Wright"" | play-11 ~ :ARG1 ~ trumpet"	By this point, the band was a seven-piece, now including trumpet player Alastair Johnson and guitarist Sean Callaghan.
PMTC_Wiki__4975816_bn___03278491n.html_1	78955	"play-11 ~ :ARG0 ~ ""Jim_James"" | play-11 ~ :ARG1 ~ guitar"	The band consists of Matt Friction (lead vocals, guitar), JoCo (bass), Joey B-Side (drums), and Young James (guitar).
PMTC_Wiki__695088_bn___03555313n.html_5	81673	"play-11 ~ :ARG0 ~ ""Kenny_Drew"" | play-11 ~ :ARG1 ~ bass"	the writer Ane Riel formed a renowned jazz ensemble with bass player Niels-Henning Ørsted Pedersen and Kenny Drew.
PMTC_Wiki__40566326_bn___14311532n.html_5	83216	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ and	He was born in Como, Mississippi, and learned to play guitar, clarinet, saxophone and tuba while at school.
PMTC_Wiki__6634052_bn___03511819n.html_12	89697	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ song	The band decided to give up covers and start playing own songs with lyrics written mainly by Iglak.
PMTC_Wiki__160574_bn___00845873n.html_32	89811	"play-11 ~ :ARG1 ~ thing | play-11 ~ :ARG0 ~ ""Anton_Chekhov"""	William Walton's score for the 1970 film Three Sisters, based on Chekhov's play, is dominated by the theme.
PMTC_Wiki__969138_bn___03867897n.html_7	91205	"play-11 ~ :ARG0 ~ ""Chi_Cheng_(musician)"" | play-11 ~ :accompanier ~ ""Deftones"""	Cheng worked on campus, wrote poetry, and played with his band Deftones during the course of his education.
TheQuarterlyMusicalMagazineAndReview__1825-025.txt_681	113125	play-11 ~ :ARG0 ~ it | play-11 ~ :location ~ among	It is this which brings it into more play amongst the wind, than the tenor amidst stringed instruments.
Meetups__13411067_bn___00540209n.html_2	140937	"play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ trombone | play-11 ~ :accompanier ~ ""Sharkey_Bonano"""	During the next year he began playing trombone with Sharkey Bonano's Sharks of Rhythm, an Eddie Condon group.
http://www.jstor.org/stable/10.7591/j.ctt1g69xhw.7_365	22721	play-11 ~ :ARG0 ~ club	, amateur theater groups did not always have the time or talent to devise successful club plays.
PMTC_Wiki__304987_bn___02400338n.html_2	66783	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG2 ~ guitar	Though never commercially successful, the band met with considerable acclaim, especially for its songwriting and guitar playing.
PMTC_Wiki__1182969_bn___00318978n.html_7	67258	play-11 ~ :ARG0 ~ they | play-11 ~ :ARG1 ~ concert | play-11 ~ :time ~ date-entity	They played a radio concert in January 1992, which is the first actual recording of the band.
PMTC_Wiki__1182969_bn___00318978n.html_19	67269	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ gig | play-11 ~ :location ~ ""Lom,_Norway"""	In 2013 the band once again ventured abroad playing a gig in the legendary Loppen in Christiania
PMTC_Wiki__4755987_bn___03247208n.html_15	68153	"play-11 ~ :ARG0 ~ ""Kenny_Buttrey"" | play-11 ~ :ARG1 ~ drum | play-11 ~ :time ~ also"	Also in 1979, Buttrey played drums on contemporary Christian singer Don Francisco's album Got to Tell Somebody.
PMTC_Wiki__10736590_bn___02823426n.html_49	70757	"play-11 ~ :ARG0 ~ ""Duo_Petrof"" | play-11 ~ :ARG1 ~ trumpet"	"The album featured guest appearance by the trumpet player Petar Ugrin on the songs ""Alabama"" and ""Leptir""."
PMTC_Wiki__7052969_bn___03567727n.html_23	78183	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ bass	Jeff Porcaro was one of the finest drummers in the universe, Freddie Washington the finest bass player.
PMTC_Wiki__25474429_bn___01895781n.html_88	79293	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show | play-11 ~ :accompanier ~ ""Silverstein_(band)"" | play-11 ~ :location ~ ""Canada"" | play-11 ~ :time ~ before"	Before embarking on the Vans Warped Tour 2013, the band played some shows with Silverstein in Canada.
PMTC_Wiki__1487105_bn___01708084n.html_10	82598	"play-11 ~ :ARG0 ~ ""Neil_Sanderson"" | play-11 ~ :ARG1 ~ drum"	McNevan had friends Dave Smith (guitar), Tim Baxter (bass) and Neil Sanderson (drums), play on the album.
PMTC_Wiki__11299880_bn___02092893n.html_16	87304	play-11 ~ :ARG0 ~ protagonist | play-11 ~ :ARG1 ~ solo-01	The Dishwasher: Vampire Smile, in a Guitar Hero style mini-game segment where the protagonists play guitar solos.
Child__LouisSpohrsAutobiography_djvu.txt_1_2670	144979	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ compose-02	He himself played a most extremely difficult and highly characteristic composition of his own, called ‘Siebenzehn ernste
http://www.jstor.org/stable/738497_267	12349	"play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ piece | play-11 ~ :ARG2 ~ ""Eduard_Hanslick"" | play-11 ~ :time ~ once"	So it is especially interesting to know that he once played this little piece to Hanslick.
PMTC_Wiki__683293_bn___03540044n.html_32	63592	"play-11 ~ :ARG0 ~ they | play-11 ~ :ARG1 ~ ""Music_as_a_Weapon"" | play-11 ~ :time ~ date-entity"	In the spring, they played on Music as a Weapon II with fellow Chicago-based headliners Disturbed.
PMTC_Wiki__1998537_bn___01272955n.html_4	64647	"play-11 ~ :ARG0 ~ ""Eric_Clapton"""	The album cover picture was taken at George Harrison's Concert for Bangladesh while Clapton was playing
PMTC_Wiki__2381251_bn___01707703n.html_5	65092	"play-11 ~ :ARG0 ~ ""Giles,_Giles_and_Fripp"" | play-11 ~ :ARG2 ~ ""Jonathan_Jones_(musician)"" | play-11 ~ :time ~ at-first"	However, Giles carried on, first playing in the band Velvet Jones, then writing jingles in college.
PMTC_Wiki__47632_bn___01564189n.html_28	68538	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ music	Brass bands appear from the casals and begin to march down every street playing lively music.
PMTC_Wiki__12563141_bn___00423806n.html_25	69795	"play-11 ~ :ARG0 ~ ""Alterations_(band)"" | play-11 ~ :ARG1 ~ gig | play-11 ~ :time ~ date-entity"	In November 1981, the Strange Tenants played their first ever gig at the Lygon St Festival.
PMTC_Wiki__31457749_bn___02498532n.html_4	79826	"play-11 ~ :ARG0 ~ ""The_New_Frontiers"" | play-11 ~ :ARG1 ~ show | play-11 ~ :time ~ date-entity"	The New Frontiers split up in late 2008 and played their final show in January 2009.
PMTC_Wiki__999848_bn___03898562n.html_74	81169	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG2 ~ keyboard	On February 27, the band confirmed Pekka Montin as their new keyboard player and clean vocalist.
PMTC_Wiki__5536666_bn___03355556n.html_11	81706	"play-11 ~ :ARG0 ~ ""Jeff_LeBlanc"" | play-11 ~ :ARG1 ~ musical-note | play-11 ~ :ARG2 ~ key | play-11 ~ :time ~ year"	The following year LeBlanc played keys with Donnamatrix on several tracks of their Cool Lynx EP.
